GENE	Sample1
LY6H	73
LY6K	33
LY75	2328
LY86	316
LY96	806
LY9	472
LYAR	522
LYG1	185
LYG2	4
LYL1	367
LYNX1	378
LYN	3625
LYPD1	84
LYPD2	8
LYPD3	428
LYPD4	9
LYPD5	190
LYPD6B	2
LYPD6	10
LYPLA1	5263
LYPLA2	1626
LYPLAL1	1558
LYRM1	1315
LYRM2	2823
LYRM4	563
LYRM5	750
LYRM7	3471
LYSMD1	451
LYSMD2	475
LYSMD3	2583
LYSMD4	262
LYST	7830
LYVE1	1462
LYZL1	0
LYZL2	2
LYZL4	6
LYZL6	0
LYZ	8260
LZIC	881
LZTFL1	1162
LZTR1	1996
LZTS1	430
LZTS2	1960
M6PR	6191
MAB21L1	18
MAB21L2	64
MACC1	1940
MACROD1	362
MACROD2	2282
MAD1L1	1430
MAD2L1BP	581
MAD2L1	396
MAD2L2	953
MADCAM1	9
MADD	2793
MAEA	1395
MAEL	130
MAF1	2210
MAFA	2
MAFB	3033
MAFF	3806
MAFG	1186
MAFK	1188
MAF	4736
MAGEA10	2
MAGEA11	0
MAGEA12	9
MAGEA1	0
MAGEA2	26
MAGEA3	16
MAGEA4	0
MAGEA6	5
MAGEA8	9
MAGEA9B	2
MAGEB10	15
MAGEB16	0
MAGEB18	0
MAGEB1	0
MAGEB2	0
MAGEB3	2
MAGEB4	0
MAGEB6	0
MAGEC1	9
MAGEC2	3
MAGEC3	0
MAGED1	5426
MAGED2	6458
MAGED4B	270
MAGED4	12
MAGEE1	104
MAGEE2	6
MAGEF1	923
MAGEH1	774
MAGEL2	19
MAGI1	2935
MAGI2	371
MAGI3	4797
MAGIX	107
MAGOHB	662
MAGOH	836
MAGT1	8949
MAG	3
MAK16	915
MAK	241
MAL2	3361
MALAT1	696606
MALL	4565
MALT1	2366
MAL	211
MAMDC2	2338
MAMDC4	762
MAML1	2181
MAML2	1794
MAML3	888
MAMLD1	257
MAMSTR	41
MAN1A1	6117
MAN1A2	4947
MAN1B1	3048
MAN1C1	849
MAN2A1	4493
MAN2A2	2358
MAN2B1	5760
MAN2B2	2363
MAN2C1	2421
MANBAL	718
MANBA	3079
MANEAL	463
MANEA	1495
MANF	2798
MANSC1	768
MAOA	6939
MAOB	1620
MAP1A	407
MAP1B	5500
METAP1D	131
MAP1LC3A	681
MAP1LC3B2	530
MAP1LC3B	3608
MAP1LC3C	129
MAP1S	1045
MAP2K1	3055
MAP2K2	2060
MAP2K3	1339
MAP2K4	1945
MAP2K5	727
MAP2K6	353
MAP2K7	2022
MAP2	770
MAP3K10	301
MAP3K11	1905
MAP3K12	780
MAP3K13	440
MAP3K14	947
MAP3K15	145
MAP3K1	4711
MAP3K2	4020
MAP3K3	2622
MAP3K4	1921
MAP3K5	4202
MAP3K6	2204
MAP3K7	1954
MAP3K8	2317
MAP3K9	681
MAP4K1	682
MAP4K2	727
MAP4K3	2663
MAP4K4	3958
MAP4K5	3238
MAP4	10828
MAP6D1	34
MAP6	173
MAP7D1	2082
MAP7D2	102
MAP7D3	533
MAP7	1483
MAP9	1295
MAPK10	222
MAPK11	505
MAPK12	1182
MAPK13	1247
MAPK14	3095
MAPK15	137
MAPK1IP1L	3969
MAPK1	5565
MAPK3	1201
MAPK4	553
MAPK6	4226
MAPK7	435
MAPK8IP1	547
MAPK8IP2	883
MAPK8IP3	3189
MAPK8	1012
MAPK9	1846
MAPKAP1	2468
MAPKAPK2	3767
MAPKAPK3	1441
MAPKAPK5	861
MAPKBP1	1070
LAMTOR3	1663
MAPRE1	4923
MAPRE2	1562
MAPRE3	344
MAPT	745
MARCH10	25
MARCH11	5
MARCH1	1080
MARCH2	1268
MARCH3	397
MARCH4	12
MARCH5	2009
MARCH6	11072
MARCH7	7315
MARCH8	1261
MARCH9	344
MARCKSL1	1229
MARCKS	15094
MARCO	1989
MARK1	208
MARK2	1908
MARK3	3770
MARK4	1028
MARS2	518
MARS	3129
MARVELD1	676
MARVELD2	1485
MARVELD3	663
MAS1L	0
MAS1	0
MASP1	29
MASP2	161
MAST1	535
MAST2	1117
MAST3	1011
MAST4	5469
MASTL	1084
MAT1A	41
MAT2A	13705
MAT2B	3401
MATK	349
MATN1	28
MATN2	1200
MATN3	288
MATN4	6
MATR3	26018
MAVS	6539
MAX	1594
MAZ	2261
MBD1	1514
MBD2	2793
MBD3L1	0
MBD3L2	0
MBD3L5	0
MBD3	1903
MBD4	1992
MBD5	998
MBD6	777
MBIP	785
MBL1P	194
MBL2	0
MBLAC1	32
MBLAC2	383
MBNL1	11319
MBNL2	8758
MBNL3	477
MBOAT1	999
MBOAT2	1522
MBOAT4	11
MBOAT7	2391
MBP	1351
MBTD1	2163
MBTPS1	3920
MBTPS2	1035
MB	194
MC1R	691
MC2R	10
MC3R	0
MC4R	4
MC5R	0
MCAM	4038
SLC25A51	1191
SLC25A52	39
SLC25A53	217
MCAT	250
MCCC1	2433
MCCC2	5689
MCCD1	0
MCC	2430
MCEE	674
MCF2L2	234
MCF2L	1546
MCF2	9
MCFD2	7906
MCHR1	255
MCHR2	37
MCL1	22913
MCM10	249
MCM2	952
MCM3AP-AS1	118
MCM3AP	3443
MCM3	2361
MCM4	3652
MCM5	1360
MCM6	1918
MCM7	2646
MCM8	1281
MCM9	462
MCOLN1	930
MCOLN2	1378
MCOLN3	604
MCPH1	2169
MCRS1	1023
MCTP1	2037
MCTP2	2069
MCTS1	3093
MDC1	1227
MDFIC	3642
MDFI	461
MDGA1	132
MDGA2	329
MDH1B	81
MDH1	4552
MDH2	3424
MDK	1221
MDM1	533
MDM2	7477
MDM4	10360
MDN1	6887
MDP1	545
ME1	1803
ME2	2169
ME3	427
MEA1	1454
MEAF6	1472
MECOM	3128
MECP2	2066
MECR	715
MED10	503
MED11	294
MED12L	125
MED12	2329
MED13L	5798
MED13	8798
MED14	2408
MED15	2130
MED16	1175
MED17	1536
MED18	1117
MED19	518
MED1	2856
MED20	683
MED21	1672
MED22	732
MED23	2928
MED24	1752
MED25	589
MED26	445
MED27	1221
MED28	1098
MED29	1571
MED30	437
MED31	139
MED4	1837
MED6	1040
MED7	666
MED8	1304
MED9	315
MEF2A	4768
MEF2B	67
MEF2C	2146
MEF2D	1585
MEFV	801
MEG3	130
MEG8	7
MEGF10	13
MEGF11	72
MEGF6	2748
MEGF8	1739
MEGF9	3832
MEI1	399
MEIG1	8
MEIS1	1405
MEIS2	759
MEIS3	569
MELK	503
MEMO1	2876
MEN1	679
MEOX1	104
MEOX2	522
MEP1A	2
MEP1B	9
MEPCE	905
MEPE	0
MERTK	1687
MESDC1	1024
MESDC2	2453
MESP1	231
MESP2	75
MEST	4358
METAP1	1226
METAP2	2794
METRNL	1715
METRN	647
METTL16	1872
METTL17	914
METTL15	1990
METTL10	1115
NTMT1	558
METTL11B	3
METTL12	342
METTL13	2027
METTL14	1229
METTL1	341
METTL2A	1990
METTL2B	2289
METTL3	2045
METTL4	617
METTL5	884
METTL6	1623
METTL7A	6581
METTL7B	97
METTL8	1699
METTL9	4018
MET	3143
MEX3A	108
MEX3B	114
MEX3C	1432
MEX3D	495
MFAP1	1065
MFAP2	365
MFAP3L	265
MFAP3	3905
MFAP4	4970
MFAP5	166
MFF	2114
MFGE8	1804
MFHAS1	1185
MFI2	116
MFN1	2578
MFN2	4649
MFNG	588
MFRP	639
MFSD10	954
MFSD11	1698
MFSD1	5330
MFSD2A	870
MFSD2B	146
MFSD3	456
MFSD4	593
MFSD5	483
MFSD6L	35
MFSD6	1950
MFSD7	853
MFSD8	1109
MFSD9	234
MGAM	91
MGAT1	6849
MGAT2	1415
MGAT3	307
MGAT4A	7252
MGAT4B	2343
MGAT4C	27
MGAT5B	23
MGAT5	1379
MGA	7230
FOXD2-AS1	41
FAM222A-AS1	87
MIR503HG	14
TUBA3FP	548
GLIDR	814
LINC00638	267
SNAI3-AS1	137
C7orf62	0
CENPBD1P1	1480
MZB1	395
NIM1K	39
LINC00626	0
C8orf82	486
STEAP1B	47
MGEA5	9531
MGLL	3557
MGMT	1198
MGP	13472
MGRN1	2886
MGST1	4553
MGST2	1100
MGST3	1775
MIA2	95
MIA3	6892
MIAT	1248
MIA	32
MIB1	4812
MIB2	1268
MICAL1	1369
MICAL2	3154
MICAL3	2673
MICALCL	256
MICALL1	871
MICALL2	1741
MICB	977
MID1IP1	1345
MID1	1869
MID2	1101
MIDN	2053
MIER1	5207
MIER2	672
MIER3	2034
MIF4GD	421
MIF	7014
MIIP	982
MIMT1	0
MINA	2027
MINK1	2329
MINPP1	1030
MIOS	1823
MIOX	20
MIPEP	823
MIPOL1	22447
MIP	0
MIR155HG	260
MIR17HG	395
MIS12	952
MITD1	825
MITF	933
MIXL1	1
NIFK	1767
MKI67	4810
MKKS	1267
MKL1	1168
MKL2	3563
MKLN1	7561
MKNK1	982
MKNK2	5576
MKRN1	4189
MKRN2	1353
MKRN3	336
MKS1	310
MKX	41
MLANA	214
MLC1	45
MLEC	6253
CENPU	494
MLF1	411
MLF2	1661
MLH1	1896
MLH3	2069
MLKL	1167
KMT2D	5040
KMT2C	21029
KMT2B	1924
KMT2E	6656
MLLT10	2719
MLLT11	74
MLLT1	1017
MLLT3	952
MLLT4	8846
MLLT6	8070
KMT2A	7503
MLNR	2
MLN	0
MLPH	5465
MLST8	801
MLXIPL	419
MLXIP	1590
MLX	1612
MLYCD	468
MMAA	794
MMAB	1092
MMACHC	662
MMADHC	3349
MMD2	144
MMD	1302
MMEL1	29
MME	1373
MMGT1	1151
MMP10	19
MMP11	203
MMP12	73
MMP13	11
MMP14	8450
MMP15	805
MMP16	186
MMP17	92
MMP19	979
MMP1	253
MMP20	0
MMP21	33
MMP23B	367
MMP24	860
MMP25	173
MMP26	0
MMP27	0
MMP28	447
MMP2	19539
MMP3	284
MMP7	251
MMP8	174
MMP9	477
MMRN1	8053
MMRN2	3499
MMS19	3048
MN1	236
MNAT1	1004
MND1	82
MNDA	997
MNS1	186
MNT	742
MNX1	187
MOAP1	1110
MOB2	1111
MOB1B	2365
MOB1A	4909
MOB3A	2027
MOB3B	388
MOB3C	771
MOB4	2316
MOBP	119
MOCOS	330
MOCS1	1511
MOCS2	1176
MOCS3	542
MOGAT1	6
MOGAT2	430
MOGAT3	15
MOGS	2381
MOG	212
MON1A	306
MON1B	817
MON2	6030
MORC1	1
MORC2	1741
MORC3	5936
MORC4	14555
MORF4L1	16076
MORF4L2	12131
MORN1	754
MORN2	361
MORN3	35
MORN4	374
MORN5	35
MARC1	981
MARC2	1465
MOSPD1	495
MOSPD2	1209
MOSPD3	193
MOS	0
MOV10L1	35
MOV10	2184
MOXD1	4825
MPDU1	1150
MPDZ	3277
MPEG1	1994
MPG	1548
MPHOSPH10	1660
MPHOSPH6	1719
MPHOSPH8	4681
MPHOSPH9	1908
MPI	944
MPL	602
MPND	433
MPO	49
MPP1	1394
MPP2	168
MPP3	1422
MPP4	419
MPP5	2239
MPP6	976
MPP7	2159
MPPE1	2670
MPPED1	5
MPPED2	129
MPRIP	7273
MPST	1526
MPV17L2	382
MPV17L	3512
MPV17	1391
MPZL1	9567
MPZL2	4716
MPZL3	259
MPZ	26
MR1	1090
MRAP2	27
MRAP	15
MRAS	1176
MRC1	17090
MRC2	3851
MRE11A	1926
MREG	2012
MRFAP1L1	1744
MRFAP1	4304
MRGPRD	0
MRGPRE	0
MRGPRF	326
MRGPRG	0
MRGPRX1	0
MRGPRX2	0
MRGPRX3	107
MRGPRX4	0
MRI1	3394
MRM1	273
MRO	229
MRPL57	2126
MRPL10	929
MRPL11	809
MRPL12	697
MRPL13	993
MRPL14	1408
MRPL15	1218
MRPL16	828
MRPL17	1479
MRPL18	1327
MRPL19	2734
MRPL1	731
MRPL20	2267
MRPL21	574
MRPL22	492
MRPL23	995
MRPL24	1551
MRPL27	940
MRPL28	1058
MRPL2	639
MRPL30	2927
MRPL32	1883
MRPL33	1077
MRPL34	1008
MRPL35	1380
MRPL36	1250
MRPL37	993
MRPL38	921
MRPL39	687
MRPL3	3946
MRPL40	767
MRPL41	1029
MRPL42	1527
MRPL43	907
MRPL44	1020
MRPL45	1201
MRPL46	623
MRPL47	1037
MRPL48	502
MRPL49	1637
MRPL4	1062
MRPL50	1091
MRPL51	1561
MRPL52	964
MRPL53	528
MRPL54	882
MRPL55	1011
MRPL9	1493
MRPS10	2544
MRPS11	793
MRPS12	500
MRPS14	792
MRPS15	1637
MRPS16	4772
MRPS17	495
MRPS18A	874
MRPS18B	2022
MRPS18C	839
MRPS21	1595
MRPS22	1141
MRPS23	1223
MRPS24	974
MRPS25	2484
MRPS26	845
MRPS27	2242
MRPS28	625
MRPS2	570
MRPS30	1344
MRPS31	703
MRPS33	815
MRPS34	1467
MRPS35	1728
MRPS36	1118
MRPS5	1668
MRPS6	1409
MRPS7	1493
MRPS9	633
MRRF	1681
MRS2	1465
MRTO4	1532
MRVI1	606
MS4A10	210
MS4A12	0
MS4A13	0
MS4A14	149
MS4A15	349
MS4A1	225
MS4A2	1061
MS4A3	4
MS4A4A	3263
MS4A5	0
MS4A6A	3979
MS4A6E	8
MS4A7	4890
MS4A8	53
MSC	136
MSGN1	0
MSH2	2293
MSH3	3046
MSH4	53
MSH5	2336
MSH6	2311
MSI1	26
MSI2	2772
MSL1	3296
MSL2	1849
MSL3P1	317
MSL3	1228
MSLN	751
MSMB	560
MSMP	157
MSN	22103
MSR1	9578
MSRA	410
MSRB2	677
MSRB3	2045
MST1R	1105
MST1	749
STK26	381
MSTN	6
MSTO1	1964
MSX1	718
MSX2	615
MT1A	209
MT1B	137
MT1E	1223
MT1F	97
MT1G	313
MT1H	50
MT1L	87
MT1M	1154
MT1X	3791
MT2A	6773
MT3	150
MT4	0
MTA1	1521
MTA2	3044
MTA3	1275
MTAP	1668
MTBP	577
MTCH1	4742
MTCH2	2033
CMC4	429
MTCP1	76
MTDH	11352
MTERF3	1324
MTERF4	570
MTERF2	550
MTERF1	584
MTF1	1423
MTF2	1708
MTFMT	1166
MTFR1	1374
MTG1	1790
MTHFD1L	1274
MTHFD1	2647
MTHFD2L	719
MTHFD2	6123
MTHFR	4811
MTHFSD	404
MTHFS	793
MTIF2	1881
MTIF3	1103
MTL5	439
MTM1	1215
MTMR10	1631
MTMR11	176
MTMR12	3218
MTMR14	1024
FAN1	1704
MTMR1	1217
MTMR2	1698
MTMR3	2744
MTMR4	2711
MTMR6	3480
MTMR7	61
MTMR8	79
MTMR9	1488
MTNR1A	0
MTNR1B	7
MTO1	1258
MTOR	6314
MTFP1	817
MTPAP	2520
MTRF1L	2502
MTRF1	987
MTRR	2775
MTR	5262
MTSS1L	1024
MTSS1	2117
MTTP	7
MTUS1	11050
MTUS2	15
MTX1	865
MTX2	1143
MTX3	1907
MUC12	10
MUC13	6
MUC15	1464
MUC16	1179
MUC17	0
MUC1	6740
MUC20	3035
MUC21	117
MUC4	582
MUC5B	62
MUC6	84
MUC7	0
MUCL1	84282
AP5M1	1749
MUL1	738
MUM1L1	53
MUM1	1268
MURC	87
MUS81	900
MUSK	219
MUSTN1	238
BLOC1S5	985
MUTYH	478
MUT	1642
MVD	932
MVK	394
MVP	9313
MX1	3477
MX2	988
MXD1	2506
MXD3	452
MXD4	1690
MXI1	3528
MXRA5	11975
MXRA7	4759
MXRA8	3091
MYADML2	22
MYADML	8
MYADM	1904
MYBBP1A	1251
MYBL1	378
MYBL2	235
MYBPC1	497
MYBPC2	291
MYBPC3	11
MYBPHL	17
MYBPH	5
MYB	880
MYCBP2	21430
MYCBPAP	199
MYCBP	1032
MYCL	78
MYCNOS	3
MYCN	25
MYCT1	1796
MYC	1568
MYD88	1895
MYEF2	660
MYEOV2	1030
MYEOV	9
MYF5	0
MYF6	0
MYH10	5023
MYH11	2814
MYH13	8
MYH14	3232
MYH15	526
MYH1	6
MYH2	9
MYH3	65
MYH4	5
MYH6	1
MYH7B	369
MYH7	2
MYH8	7
MYH9	44614
MYL10	144
MYL12A	14566
MYL12B	15981
MYL1	5
MYL2	0
MYL3	44
MYL4	32
MYL5	428
MYL6B	662
MYL6	24937
MYL7	0
MYL9	1836
MYLIP	2291
MYLK2	7
MYLK3	1395
MYLK4	180
MYLK	8813
MYLPF	12
MYNN	1533
MYO10	15287
MYO15A	202
MYO16	413
MYO18A	5329
MYO18B	1
MYO19	2575
MYO1A	10
MYO1B	6212
MYO1C	6578
MYO1D	4319
MYO1E	3438
MYO1F	1927
MYO1G	1732
MYO1H	46
MYO3A	22
MYO3B	320
MYO5A	4187
MYO5B	3745
MYO5C	4521
MYO6	7305
MYO7A	1133
MYO7B	118
MYO9A	6638
MYO9B	7824
MYOCD	80
MYOC	15
MYOD1	0
MYOF	9970
MYOG	0
MYOM1	92
MYOM2	66
MYOM3	280
MYOT	35
MYOZ1	44
MYOZ2	8
MYOZ3	119
MYPN	852
MYPOP	175
MYRIP	179
MYSM1	5787
KAT8	1543
KAT7	2449
KAT6A	5180
KAT6B	5108
MYT1L	1
MYT1	1
MZF1	442
N4BP1	2391
N4BP2L1	1192
N4BP2L2	11917
N4BP2	2063
N4BP3	963
N6AMT1	699
N6AMT2	315
NAA10	1351
NAA11	0
NAA15	3152
NAA16	1540
NAA20	1680
NAA25	1699
NAA30	1295
NAA35	1421
LSM8	1191
NAA40	961
NAA50	5756
NAAA	1221
NAALAD2	276
NAALADL1	189
NAALADL2	1818
NAB1	3705
NAB2	757
NACA2	0
NACAD	93
NACA	20501
NACC1	1580
NACC2	593
NADK	3103
NADSYN1	2953
NAE1	1256
NAF1	472
NAGA	1729
NAGK	2020
NAGLU	1349
NAGPA	561
NAGS	175
NAIF1	846
NAIP	10518
NALCN	260
NAMPT	155273
NANOG	1278
NANOS1	427
NANOS2	0
NANOS3	5
NANP	504
NANS	1925
NAP1L1	18235
NAP1L2	70
NAP1L3	127
NAP1L4	4467
NAP1L5	336
NAPA	2787
NAPB	876
NAPEPLD	1378
NAPG	2715
NAPRT	1293
NAPSA	8830
NAPSB	310
NARFL	1428
NARF	2053
ICE2	3513
NARS2	887
NARS	6576
NASP	3378
NAT10	1723
NAT14	252
NAA60	952
NAT1	474
NAT2	105
NAT6	188
NAT8B	23
NAT8L	7
NAT8	37
NAT9	1086
NAV1	2553
NAV2	2551
NAV3	1956
NBAS	5111
NBEAL1	4888
NBEAL2	6132
NBEA	2345
NBL1	4703
NBN	6638
NBPF10	15733
NBPF14	2833
NBPF15	5322
NBPF3	748
NBPF4	3
NBPF6	0
NBPF9	7822
NBR1	8173
NBR2	1088
NCALD	803
NCAM1	195
NCAM2	1358
NCAN	0
NCAPD2	1756
NCAPD3	1721
NCAPG2	1091
NCAPG	654
NCAPH2	1184
NCAPH	430
NCBP1	2640
NCBP2	2271
NCCRP1	185
NCDN	646
NCEH1	2098
NCF1B	745
NCF1C	871
NCF1	2031
NCF2	2551
NCF4	707
NCK1	2398
NCK2	1352
NCKAP1L	3192
NCKAP1	8681
NCKAP5L	597
NCKAP5	2146
NCKIPSD	994
NCLN	1495
NCL	11117
NCOA1	5960
NCOA2	4421
NCOA3	7728
NCOA4	12982
NCOA5	1169
NCOA6	2584
NCOA7	11672
NCOR1	8295
NCOR2	5353
NCR1	25
NCR2	0
NCR3	27
LINC00028	3
LINC00032	155
LINC00051	13
LINC00052	0
BBIP1	653
SPACA6	274
LINC00092	213
LINC00094	964
FBXL19-AS1	948
KCNIP4-IT1	71
LINC00112	0
LINC00113	37
LINC00114	65
LINC00115	194
NPHP3-AS1	11
LINC00158	1
LINC00160	15
LINC00161	12
LINC00162	45
ANKRD30BL	204
ZNRD1-AS1	287
LINC00173	5
LINC00174	405
COL18A1-AS1	35
A1BG-AS1	527
FTX	3862
JPX	1641
LRRC75A-AS1	8371
LINC00189	125
LINC00200	136
LINC00202-1	33
ITPK1-AS1	141
FAM223A	34
NCS1	408
NCSTN	3332
NDC80	376
NDE1	1870
NDEL1	1514
NDFIP1	3624
NDFIP2	2004
NSMCE3	1255
NDN	795
NDOR1	887
NDP	6
NDRG1	19092
NDRG2	1131
NDRG3	1902
NDRG4	168
NDST1	5717
NDST2	1875
NDST3	102
NDST4	41
NDUFA10	2549
NDUFA11	1403
NDUFA12	1111
NDUFA13	3301
NDUFA1	2457
NDUFA2	1339
NDUFA3	1035
NDUFA4L2	623
NDUFA4	6288
NDUFA5	4272
NDUFA6	2200
NDUFA7	513
NDUFA8	935
NDUFA9	1837
NDUFAB1	1550
NDUFAF1	777
NDUFAF2	648
NDUFAF3	1267
NDUFAF4	433
NDUFB10	1483
NDUFB11	1703
NDUFB1	1457
NDUFB2	2726
NDUFB3	1805
NDUFB4	2182
NDUFB5	2262
NDUFB6	1120
NDUFB7	1767
NDUFB8	2154
NDUFB9	1465
NDUFC1	894
NDUFC2	1604
NDUFS1	3907
NDUFS2	3438
NDUFS3	1687
NDUFS4	1640
NDUFS5	3595
NDUFS6	1731
NDUFS7	1067
NDUFS8	1266
NDUFV1	2755
NDUFV2	4520
NDUFV3	1301
NEAT1	138668
NEBL	6581
NEB	1043
NECAB1	667
NECAB2	4
NECAB3	1257
NECAP1	1455
NECAP2	2731
NEDD1	1507
NEDD4L	4248
NEDD4	3104
NEDD8	3290
NEDD9	7994
NEFH	69
NEFL	0
NEFM	4
NEGR1	990
NEIL1	1056
NEIL2	488
NEIL3	265
NEK10	464
NEK11	735
NEK1	1738
NEK2	686
NEK3	419
NEK4	2174
NEK5	302
NEK6	3211
NEK7	6271
NEK8	843
NEK9	4093
NSMF	827
NELL1	2
NELL2	518
NENF	1735
NEO1	2122
NES	2644
NET1	1345
NETO1	15
NETO2	481
NEU1	1787
NEU2	0
NEU3	402
NEU4	9
NEURL1B	1224
NEURL2	74
NEURL3	73
NEURL4	879
NEURL1	13
NEUROD1	134
NEUROD2	644
NEUROD4	3
NEUROD6	0
NEUROG1	0
NEUROG2	3
NEUROG3	13
NEXN	467
NF1P9	0
NF1	9834
NF2	2411
NFAM1	1265
NFASC	539
NFAT5	8218
NFATC1	476
NFATC2IP	1919
NFATC2	478
NFATC3	2823
NFATC4	760
NFE2L1	9018
NFE2L2	6487
NFE2L3	2029
NFE2	135
NFIA	8656
NFIB	6348
NFIC	2280
NFIL3	8152
NFIX	3751
NFKB1	4345
NFKB2	1790
NFKBIA	18265
NFKBIB	1024
NFKBID	365
NFKBIE	1013
NFKBIL1	511
TONSL	641
NFKBIZ	12523
NFRKB	1590
NFS1	1314
NFU1	803
NFX1	2832
NFXL1	979
NFYA	2296
NFYB	2568
NFYC	1400
NGB	1
NGDN	980
NGEF	211
NGFRAP1	1563
NGFR	130
NGF	9
NGLY1	2501
NGRN	3738
SLC9B1	268
SLC9B2	392
NHEJ1	488
NHLH1	8
NHLH2	6
NHLRC1	266
NHLRC2	1472
NHLRC3	2581
NHLRC4	43
SNU13	1808
NHP2	1657
NHSL1	1183
NHSL2	349
NHS	375
NICN1	1317
NID1	4354
NID2	1047
NIF3L1	642
NINJ1	2287
NINJ2	130
NINL	803
NIN	5239
NIP7	910
NIPA1	1045
NIPA2	1741
NIPAL1	192
NIPAL2	1176
NIPAL3	2204
NIPAL4	37
NIPBL	13752
NIPSNAP1	1295
NIPSNAP3A	1155
NIPSNAP3B	490
NISCH	2907
NIT1	1712
NIT2	2264
NKAIN1	8
NKAIN2	5
NKAIN4	1
NKAPL	26
NKAP	1080
NKD1	263
NKD2	799
NKG7	769
NKIRAS1	731
NKIRAS2	922
NKPD1	182
NKRF	704
NKTR	9832
NKX1-2	53
NKX2-1	878
NKX2-2	0
NKX2-3	2
NKX2-4	0
NKX2-5	0
NKX2-6	0
NKX2-8	22
NKX3-1	588
NKX3-2	0
NKX6-1	0
NKX6-2	1
NKX6-3	0
NLE1	432
NLGN1	56
NLGN2	669
NLGN3	39
NLGN4X	231
NLGN4Y	64
NLK	1195
NLN	2253
NLRC3	1530
NLRC4	434
NLRC5	4122
NLRP10	0
NLRP11	155
NLRP12	666
NLRP13	0
NLRP14	18
NLRP1	868
NLRP2	473
NLRP3	386
NLRP4	1
NLRP5	0
NLRP6	74
NLRP7	10
NLRP8	89
NLRP9	5
NLRX1	377
NMBR	0
NMB	153
NMD3	4006
NME1-NME2	43
NME1	2021
NME2	10158
NME3	1051
NME4	1437
NME5	94
NME6	1155
NME7	2438
NMI	1750
NMNAT1	1560
NMNAT2	59
NMNAT3	138
NMRAL1	1483
NMS	0
NMT1	2974
NMT2	1595
NMUR1	319
NMUR2	2
NMU	11
NNAT	54
NNMT	10493
NNT	2233
NOB1	899
NOBOX	0
NOC2L	3085
NOC3L	2064
NOC4L	305
NOD1	1707
NOD2	502
NODAL	16
NOG	134
NOL10	1318
NOL11	2372
NOL12	765
NOL3	831
NOL4	4
NOL6	1419
NOL7	1481
NOL8	2626
NOL9	908
NOLC1	2721
NOM1	1374
NOMO1	13934
NOMO2	14631
NOMO3	2536
NONO	12329
NOP10	1868
NOP14	1883
NOP16	436
NOP2	1133
NOP56	2389
NOP58	2913
NOS1AP	121
NOS1	75
NOS2	42
NOS3	1338
NOSIP	1239
NOSTRIN	1799
NOTCH1	4177
NOTCH2NL	9392
NOTCH2	9510
NOTCH3	3440
NOTCH4	2243
NOTO	10
NOTUM	21
NOVA1	59
NOVA2	101
NOV	160
NOX1	13
NOX3	0
NOX4	955
NOX5	230
NOXA1	325
NOXO1	95
NPAS1	13
NPAS2	569
NPAS3	107
NPAS4	2
NPAT	3538
NPBWR1	0
NPBWR2	0
NPB	26
NPC1L1	39
NPC1	2817
NPC2	7277
NPDC1	2066
NPEPL1	1355
NPEPPS	8620
NPFFR1	8
NPFFR2	112
NPFF	32
NPHP1	173
NPHP3	2383
NPHP4	781
NPHS1	172
NPHS2	4
NPIPB4	3048
NPIPA1	8133
NPLOC4	5995
NPL	1739
NPM1	76094
NPM2	25
NPM3	407
NPNT	5188
NPPA	24
NPPB	0
NPPC	1
NPR1	958
NPR2	395
NPR3	892
NPRL2	670
NPRL3	988
NPSR1	5
NPS	0
NPTN	3076
NPTX1	104
NPTX2	308
NPTXR	539
NPVF	0
NPW	13
NPY1R	68
NPY2R	2
NPY5R	4
NPY6R	24
NPY	0
NQO1	2919
NQO2	878
NR0B1	0
NR0B2	13
NR1D1	711
NR1D2	2192
NR1H2	1941
NR1H3	1263
NR1H4	67
NR1I2	0
NR1I3	34
NR2C1	1102
NR2C2AP	507
NR2C2	3603
NR2E1	11
NR2E3	41
NR2F1	1660
NR2F2	1849
NR2F6	1359
NR3C1	6287
NR3C2	1105
NR4A1	4897
NR4A2	2523
NR4A3	2346
NR5A1	3
NR5A2	914
NR6A1	173
NRAP	2
NRARP	254
NRAS	2680
NRBF2	2339
NRBP1	3270
NRBP2	1794
NRCAM	2477
NRDC	10066
NRF1	1230
NRG1	57
NRG2	354
NRG3	49
NRG4	20
NRGN	93
NRIP1	6444
NRIP2	164
NRIP3	511
NRK	367
NRL	52
NRM	162
NRN1L	3
NRN1	583
NRP1	13086
NRP2	3400
NRSN1	432
NRSN2	479
NRTN	28
NRXN1	53
NRXN2	43
NRXN3	184
NSA2	4493
NSD1	5828
NSDHL	645
NSFL1C	1746
NSF	10102
NSL1	1970
NSMAF	1672
NSMCE1	806
NSMCE2	976
NSMCE4A	2144
NSUN2	4627
NSUN3	613
NSUN4	1003
NSUN5P2	5631
NSUN5	965
NSUN6	1118
NSUN7	230
NT5C1A	9
NT5C1B	83
NT5C2	5214
NT5C3B	936
NT5C3A	1511
NT5C	578
NT5DC1	1923
NT5DC2	514
NT5DC3	1404
NT5E	440
NT5M	73
NTAN1	1332
NTF3	3
NTF4	21
NTHL1	340
NTM	168
NTN1	153
NTN3	188
NTN4	2672
NTN5	50
NTNG1	661
NTNG2	45
NTRK1	34
NTRK2	599
NTRK3	32
NTSR1	12
NTSR2	0
NTS	19
NUAK1	1536
NUAK2	663
